Ortschaftsname;PLZ4;Zusatzziffer;ZIP_ID;Gemeindename;BFS-Nr;Kantonskürzel;Adressenanteil;E;N;Sprache;Validity
Le Lignon;1219;00;429;Vernier;6643;GE;100 %;6.099551493670503;46.2046635048478;fr;2008-07-01
Aïre;1219;10;430;Vernier;6643;GE;100 %;6.098677241830398;46.19859820077009;fr;2008-07-01
Châtelaine;1219;12;432;Vernier;6643;GE;100 %;6.10967903345852;46.2133752872353;fr;2008-07-01
Les Avanchets;1220;00;435;Vernier;6643;GE;100 %;6.1090065920069225;46.22073582888652;fr;2008-07-01
Vésenaz;1222;00;436;Collonge-Bellerive;6616;GE;100 %;6.20277202742294;46.24177431153723;fr;2008-07-01
Cologny;1223;00;438;Cologny;6617;GE;100 %;6.18731425336168;46.21819447847771;fr;2008-07-01
Chêne-Bougeries;1224;00;439;Chêne-Bougeries;6612;GE;100 %;6.185715663750989;46.19982336701375;fr;2008-07-01
Chêne-Bourg;1225;00;440;Chêne-Bourg;6613;GE;100 %;6.1979238610042335;46.197412222009646;fr;2008-07-01
Thônex;1226;00;442;Thônex;6640;GE;100 %;6.207467981180246;46.19588838736906;fr;2008-07-01
Carouge GE;1227;00;443;Carouge (GE);6608;GE;99.908 %;6.1405958168855195;46.18266009979802;fr;2008-07-01
Carouge GE;1227;00;443;Genève;6621;GE;0.092 %;6.130889605716918;46.18916736974397;fr;2008-07-01
Les Acacias;1227;04;444;Genève;6621;GE;93.023 %;6.135458276246441;46.19166066638959;fr;2008-07-01
Les Acacias;1227;04;444;Lancy;6628;GE;5.497 %;6.1264214884664385;46.18927969506288;fr;2008-07-01
Les Acacias;1227;04;444;Carouge (GE);6608;GE;1.48 %;6.138998546151069;46.188519455916556;fr;2008-07-01
Plan-les-Ouates;1228;00;447;Plan-les-Ouates;6633;GE;99.429 %;6.118820374903926;46.167796462885235;fr;2008-07-01
Plan-les-Ouates;1228;00;447;Lancy;6628;GE;0.457 %;6.137408809632673;46.16860631568489;fr;2008-07-01
Plan-les-Ouates;1228;00;447;Confignon;6618;GE;0.114 %;6.103313367872587;46.170717800839384;fr;2008-07-01
Conches;1231;00;448;Chêne-Bougeries;6612;GE;100 %;6.175974485927888;46.18745216926225;fr;2008-07-01
Confignon;1232;00;449;Confignon;6618;GE;99.605 %;6.0858206171359415;46.1763482891497;fr;2008-07-01
Confignon;1232;00;449;Bernex;6607;GE;0.395 %;6.075646461827152;46.1694060892478;fr;2008-07-01
Bernex;1233;00;450;Bernex;6607;GE;100 %;6.072001415381439;46.17223199670302;fr;2008-07-01
Vessy;1234;00;452;Veyrier;6645;GE;100 %;6.1579587283274915;46.17192750671638;fr;2008-07-01
Cartigny;1236;00;453;Cartigny;6609;GE;95.902 %;6.022162927097419;46.17393818892853;fr;2008-07-01
Cartigny;1236;00;453;Bernex;6607;GE;2.131 %;6.045966318312236;46.17242627851873;fr;2008-07-01
Cartigny;1236;00;453;Avusy;6604;GE;1.311 %;6.019786405783642;46.16226611497127;fr;2008-07-01
Cartigny;1236;00;453;Laconnex;6627;GE;0.656 %;6.020945085209937;46.16301844958674;fr;2008-07-01
Avully;1237;00;454;Avully;6603;GE;99.135 %;5.996480322461945;46.1686012680615;fr;2008-07-01
Avully;1237;00;454;Chancy;6611;GE;0.865 %;5.976194155320349;46.16048727123639;fr;2008-07-01
Collex;1239;00;455;Collex-Bossy;6615;GE;100 %;6.122555379643341;46.27198795527991;fr;2008-07-01
Puplinge;1241;00;456;Puplinge;6636;GE;100 %;6.231764226776226;46.20969093369709;fr;2008-07-01
Satigny;1242;00;457;Satigny;6638;GE;100 %;6.038543014181976;46.21481834808868;fr;2008-07-01
Presinge;1243;00;458;Presinge;6635;GE;100 %;6.255142599510751;46.21560645472784;fr;2008-07-01
Choulex;1244;00;459;Choulex;6614;GE;100 %;6.221931754329101;46.2251855921284;fr;2008-07-01
Collonge-Bellerive;1245;00;460;Collonge-Bellerive;6616;GE;100 %;6.203173954839171;46.257747915681826;fr;2008-07-01
Corsier GE;1246;00;461;Corsier (GE);6619;GE;100 %;6.2214128488869616;46.2634159727381;fr;2008-07-01
Anières;1247;00;462;Anières;6602;GE;100 %;6.227331890735934;46.27894493302729;fr;2008-07-01
Hermance;1248;00;463;Hermance;6625;GE;100 %;6.2441305443420925;46.299789154774615;fr;2008-07-01
Gy;1251;00;464;Gy;6624;GE;100 %;6.256800534991394;46.25202421125916;fr;2008-07-01
Meinier;1252;00;465;Meinier;6629;GE;100 %;6.232164990855719;46.244197467206625;fr;2008-07-01
Vandoeuvres;1253;00;466;Vandoeuvres;6642;GE;100 %;6.202873915334604;46.21562193735463;fr;2008-07-01
Jussy;1254;00;467;Jussy;6626;GE;99.616 %;6.2626704938782165;46.23427217558701;fr;2008-07-01
Jussy;1254;00;467;Gy;6624;GE;0.384 %;6.277267754513665;46.24625344363283;fr;2008-07-01
Veyrier;1255;00;468;Veyrier;6645;GE;100 %;6.178451569876734;46.16719220083165;fr;2008-07-01
Troinex;1256;00;469;Troinex;6641;GE;100 %;6.14626892927712;46.16466865603674;fr;2008-07-01
La Croix-de-Rozon;1257;00;470;Bardonnex;6605;GE;98.582 %;6.122111542419459;46.14736711269676;fr;2008-07-01
La Croix-de-Rozon;1257;00;470;Plan-les-Ouates;6633;GE;1.418 %;6.138024475792344;46.157217049997186;fr;2008-07-01
Perly;1258;00;471;Perly-Certoux;6632;GE;95.166 %;6.090667529828449;46.156352208416024;fr;2008-07-01
Perly;1258;00;471;Bardonnex;6605;GE;4.834 %;6.097387097112968;46.15318448160838;fr;2008-07-01
Nyon;1260;00;472;Nyon;5724;VD;99.615 %;6.232214503326608;46.38508624910951;fr;2008-07-01
Nyon;1260;00;472;Prangins;5725;VD;0.385 %;6.239189562130398;46.392420700222175;fr;2008-07-01
Marchissy;1261;32;491;Marchissy;5430;VD;100 %;6.245899648180917;46.488692974577084;fr;2008-07-01
Le Vaud;1261;33;492;Le Vaud;5731;VD;100 %;6.2371804501124055;46.47719315984367;fr;2008-07-01
Longirod;1261;35;494;Longirod;5429;VD;100 %;6.258280305204041;46.495560980861214;fr;2008-07-01
Eysins;1262;00;496;Eysins;5716;VD;100 %;6.20685861931286;46.380710658031106;fr;2008-07-01
Crassier;1263;00;497;Crassier;5714;VD;100 %;6.165884976655708;46.37400455948528;fr;2008-07-01
St-Cergue;1264;00;498;Saint-Cergue;5727;VD;99.273 %;6.1555493698168995;46.4482467345577;fr;2008-07-01
St-Cergue;1264;00;498;Arzier-Le Muids;5702;VD;0.727 %;6.143216929167851;46.464831599102645;fr;2008-07-01
La Cure;1265;00;500;Saint-Cergue;5727;VD;100 %;6.076257538948573;46.4626431950531;fr;2008-07-01
Duillier;1266;00;501;Duillier;5715;VD;100 %;6.235578846695676;46.410402766345726;fr;2008-07-01
Vich;1267;01;5692;Vich;5732;VD;100 %;6.251183059374287;46.428380851030624;fr;2008-07-01
Coinsins;1267;02;5693;Coinsins;5710;VD;100 %;6.234314311509494;46.42457711322962;fr;2008-07-01
Begnins;1268;00;504;Begnins;5704;VD;100 %;6.247584339515604;46.44174810830871;fr;2008-07-01
Burtigny;1268;02;490;Burtigny;5854;VD;92.617 %;6.258146302225559;46.46707622993371;fr;2008-07-01
Burtigny;1268;02;490;Bursins;5853;VD;6.376 %;6.278727379892269;46.457536348091;fr;2008-07-01
Burtigny;1268;02;490;Vinzel;5863;VD;1.007 %;6.272948279776837;46.456892281327356;fr;2008-07-01
Bassins;1269;00;493;Bassins;5703;VD;100 %;6.229322526928617;46.467519154103755;fr;2008-07-01
Trélex;1270;00;485;Trélex;5730;VD;100 %;6.202799711811858;46.4167703849793;fr;2008-07-01
Givrins;1271;00;486;Givrins;5720;VD;100 %;6.200259443228118;46.43058864558972;fr;2008-07-01
Genolier;1272;00;487;Genolier;5718;VD;99.724 %;6.214838244130641;46.43724269920493;fr;2008-07-01
Genolier;1272;00;487;Givrins;5720;VD;0.276 %;6.199471246157581;46.437741444094875;fr;2008-07-01
Arzier-Le Muids;1273;00;489;Arzier-Le Muids;5702;VD;100 %;6.209557057954652;46.45606968011846;fr;2015-04-01
Signy;1274;01;7420;Signy-Avenex;5728;VD;100 %;6.1988755622647655;46.39042997136025;fr;2008-07-01
Grens;1274;03;482;Grens;5722;VD;100 %;6.19137004927565;46.39453103044387;fr;2008-07-01
Chéserex;1275;00;483;Chéserex;5709;VD;99.495 %;6.173148499132918;46.40028471657896;fr;2008-07-01
Chéserex;1275;00;483;La Rippe;5726;VD;0.505 %;6.147843450034135;46.39857757759297;fr;2008-07-01
Gingins;1276;00;484;Gingins;5719;VD;99.272 %;6.176848898748826;46.411149162825254;fr;2008-07-01
Gingins;1276;00;484;Saint-Cergue;5727;VD;0.582 %;6.174921997759075;46.42517168746321;fr;2008-07-01
Gingins;1276;00;484;Chéserex;5709;VD;0.146 %;6.099642819022386;46.425188632340046;fr;2008-07-01
Borex;1277;00;478;Borex;5706;VD;100 %;6.176977054899058;46.3805074859996;fr;2008-07-01
Arnex-sur-Nyon;1277;01;5861;Arnex-sur-Nyon;5701;VD;100 %;6.19229551001314;46.375207155640084;fr;2008-07-01
La Rippe;1278;00;479;La Rippe;5726;VD;100 %;6.151235116135025;46.38389734420463;fr;2008-07-01
Chavannes-de-Bogis;1279;00;480;Chavannes-de-Bogis;5707;VD;100 %;6.162738632125134;46.34255220685291;fr;2008-07-01
Bogis-Bossey;1279;02;5862;Bogis-Bossey;5705;VD;100 %;6.165786361402202;46.35273496026818;fr;2008-07-01
Russin;1281;00;506;Russin;6637;GE;99.375 %;6.015484950510742;46.18911315003022;fr;2008-07-01
Russin;1281;00;506;Satigny;6638;GE;0.625 %;6.000325746983414;46.20733796820707;fr;2008-07-01
La Plaine;1283;00;508;Dardagny;6620;GE;100 %;6.003838072388133;46.17784518276609;fr;2008-07-01
Dardagny;1283;01;507;Dardagny;6620;GE;100 %;5.994207922922854;46.19518566864323;fr;2008-07-01
Chancy;1284;00;509;Chancy;6611;GE;100 %;5.9733352914728775;46.149507807631096;fr;2008-07-01
Athenaz (Avusy);1285;00;510;Avusy;6604;GE;96.548 %;6.004309055798719;46.14867360792483;fr;2008-07-01
Athenaz (Avusy);1285;00;510;Chancy;6611;GE;3.452 %;5.991525870251542;46.15379151600093;fr;2008-07-01
Soral;1286;00;511;Soral;6639;GE;99.187 %;6.042533101907017;46.14269369897369;fr;2008-07-01
Soral;1286;00;511;Bernex;6607;GE;0.813 %;6.052461259137634;46.15588886591724;fr;2008-07-01
Laconnex;1287;00;512;Laconnex;6627;GE;100 %;6.036397258273049;46.155789152759056;fr;2008-07-01
Aire-la-Ville;1288;00;513;Aire-la-Ville;6601;GE;100 %;6.043227184746205;46.18935179544766;fr;2008-07-01
Versoix;1290;00;515;Versoix;6644;GE;96.644 %;6.160149899640488;46.28371969766644;fr;2008-07-01
Versoix;1290;00;515;Collex-Bossy;6615;GE;3.149 %;6.138306008604786;46.27847715838455;fr;2008-07-01
Versoix;1290;00;515;Mies;5723;VD;0.208 %;6.157927146486457;46.29873722534017;fr;2008-07-01
Chavannes-des-Bois;1290;02;5863;Chavannes-des-Bois;5708;VD;100 %;6.13301459526733;46.31561822784932;fr;2008-07-01
Commugny;1291;00;516;Commugny;5711;VD;100 %;6.176381657216445;46.321769719564706;fr;2008-07-01
Chambésy;1292;00;517;Pregny-Chambésy;6634;GE;99.482 %;6.140437777076321;46.24411568907029;fr;2008-07-01
Chambésy;1292;00;517;Genève;6621;GE;0.518 %;6.146779961858373;46.22769723284777;fr;2008-07-01
Bellevue;1293;00;518;Bellevue;6606;GE;100 %;6.146006164545033;46.25533566154595;fr;2008-07-01
Genthod;1294;00;519;Genthod;6622;GE;100 %;6.151436839383154;46.26479938493673;fr;2008-07-01
Mies;1295;01;5634;Mies;5723;VD;100 %;6.171183003344775;46.303052181484986;fr;2008-07-01
Tannay;1295;02;5635;Tannay;5729;VD;100 %;6.177663015810728;46.310214135400734;fr;2008-07-01
Coppet;1296;00;522;Coppet;5712;VD;99.701 %;6.18955460372306;46.32152915056209;fr;2008-07-01
Coppet;1296;00;522;Founex;5717;VD;0.299 %;6.198115111624112;46.326238401907474;fr;2008-07-01
Founex;1297;00;523;Founex;5717;VD;99.578 %;6.193461875184801;46.33347497444797;fr;2008-07-01
Founex;1297;00;523;Coppet;5712;VD;0.422 %;6.187859139304584;46.3284645022757;fr;2008-07-01
Céligny;1298;00;524;Céligny;6610;GE;100 %;6.198985595171365;46.349801801403984;fr;2008-07-01
Crans VD;1299;00;525;Crans (VD);5713;VD;100 %;6.211060414956485;46.361062442896774;fr;2021-01-01
Vufflens-la-Ville;1302;00;526;Vufflens-la-Ville;5503;VD;100 %;6.537772321851056;46.57829929292142;fr;2008-07-01
Penthaz;1303;00;554;Penthaz;5496;VD;100 %;6.538665139247745;46.597531164806774;fr;2008-07-01
Cossonay-Ville;1304;00;528;Cossonay;5477;VD;100 %;6.506321632467528;46.61281579281882;fr;2008-07-01
Dizy;1304;02;529;Dizy;5481;VD;100 %;6.496075052055591;46.635158790747575;fr;2008-07-01
Allens;1304;03;7450;Cossonay;5477;VD;100 %;6.509061311287505;46.600036657564026;fr;2008-07-01
Senarclens;1304;04;272;Senarclens;5499;VD;100 %;6.488530850793965;46.59930008384817;fr;2008-07-01
Penthalaz;1305;00;531;Penthalaz;5495;VD;100 %;6.52568114133684;46.61054398900085;fr;2008-07-01
Daillens;1306;00;553;Daillens;5480;VD;98.323 %;6.548928261021178;46.620983949925126;fr;2008-07-01
Daillens;1306;00;553;Bettens;5471;VD;1.677 %;6.560986471984841;46.61895461283784;fr;2008-07-01
Lussery-Villars;1307;00;530;Lussery-Villars;5487;VD;100 %;6.526614451669056;46.632565072693296;fr;2008-07-01
La Chaux (Cossonay);1308;00;555;La Chaux (Cossonay);5474;VD;100 %;6.473240896183863;46.61645298002249;fr;2008-07-01
Eclépens;1312;00;561;Eclépens;5482;VD;100 %;6.532691790637019;46.65173044097693;fr;2008-07-01
Ferreyres;1313;00;557;Ferreyres;5483;VD;100 %;6.484873536530411;46.65856343997575;fr;2008-07-01
La Sarraz;1315;00;532;La Sarraz;5498;VD;100 %;6.509833563439415;46.658320172117996;fr;2008-07-01
Chevilly;1316;00;534;Chevilly;5476;VD;96.45 %;6.4765189381574935;46.64275872666414;fr;2008-07-01
Chevilly;1316;00;534;La Chaux (Cossonay);5474;VD;3.55 %;6.4669190699508174;46.63401373886824;fr;2008-07-01
Orny;1317;00;533;Orny;5493;VD;100 %;6.526265495234691;46.66787209919808;fr;2008-07-01
Pompaples;1318;00;560;Pompaples;5497;VD;100 %;6.510531317184573;46.66712409785476;fr;2008-07-01
Arnex-sur-Orbe;1321;00;559;Arnex-sur-Orbe;5743;VD;100 %;6.518839377930221;46.69335229501514;fr;2008-07-01
Croy;1322;00;563;Croy;5752;VD;100 %;6.47694671684281;46.694229541446006;fr;2008-07-01
Romainmôtier;1323;00;564;Romainmôtier-Envy;5761;VD;100 %;6.464460627736901;46.694222327397306;fr;2008-07-01
Premier;1324;00;565;Premier;5759;VD;100 %;6.444806019268168;46.705045792389456;fr;2008-07-01
Vaulion;1325;00;566;Vaulion;5765;VD;98.78 %;6.386962822573493;46.68773912038723;fr;2008-07-01
Vaulion;1325;00;566;Mont-la-Ville;5491;VD;1.22 %;6.3685603310812935;46.663142525084936;fr;2008-07-01
Juriens;1326;00;567;Juriens;5754;VD;100 %;6.448190054617471;46.69026752916252;fr;2008-07-01
Bretonnières;1329;00;562;Bretonnières;5748;VD;100 %;6.472987311302277;46.71307896742586;fr;2008-07-01
Vallorbe;1337;00;535;Vallorbe;5764;VD;100 %;6.381359740751111;46.71346161812266;fr;2008-07-01
Ballaigues;1338;00;538;Ballaigues;5744;VD;100 %;6.41385371742877;46.73040168998191;fr;2008-07-01
L'Orient;1341;00;540;Le Chenit;5872;VD;100 %;6.239447208629541;46.60174873742704;fr;2019-05-01
Le Pont;1342;00;543;L'Abbaye;5871;VD;100 %;6.336625854804723;46.669567454922735;fr;2008-07-01
Les Charbonnières;1343;00;544;Le Lieu;5873;VD;100 %;6.3151189447984;46.66734148913338;fr;2008-07-01
L'Abbaye;1344;00;542;L'Abbaye;5871;VD;100 %;6.319629784532019;46.64959998380848;fr;2008-07-01
Le Lieu;1345;00;545;Le Lieu;5873;VD;100 %;6.276775435917881;46.64553574757463;fr;2008-07-01
Le Séchey;1345;01;9297;Le Lieu;5873;VD;100 %;6.299255870994716;46.659824646554846;fr;2013-01-01
Les Bioux;1346;00;541;L'Abbaye;5871;VD;100 %;6.269505093428029;46.619947063190004;fr;2008-07-01
Le Sentier;1347;00;546;Le Chenit;5872;VD;100 %;6.229449014824605;46.606402022343765;fr;2008-07-01
Le Solliat;1347;01;7447;Le Chenit;5872;VD;100 %;6.232810152015596;46.61839423515923;fr;2008-07-01
Le Brassus;1348;00;550;Le Chenit;5872;VD;100 %;6.209346012182919;46.5851881550271;fr;2008-07-01
Orbe;1350;00;571;Orbe;5757;VD;100 %;6.532891359579461;46.72463638154361;fr;2008-07-01
Agiez;1352;00;574;Agiez;5742;VD;100 %;6.508149694121814;46.719561044366706;fr;2008-07-01
Bofflens;1353;00;575;Bofflens;5747;VD;100 %;6.498748468816819;46.70435236994224;fr;2008-07-01
Montcherand;1354;00;576;Montcherand;5756;VD;100 %;6.509215299788876;46.73361264365098;fr;2008-07-01
L'Abergement;1355;00;577;L'Abergement;5741;VD;100 %;6.488466356656219;46.75424044880383;fr;2008-07-01
Sergey;1355;02;5864;Sergey;5762;VD;100 %;6.5000972274585775;46.750792379046715;fr;2008-07-01
Les Clées;1356;00;578;Les Clées;5750;VD;100 %;6.4617015057580005;46.731748695265125;fr;2008-07-01
La Russille;1356;02;9028;Les Clées;5750;VD;100 %;6.479492923913679;46.736289998650676;fr;2008-07-01
Lignerolle;1357;00;579;Lignerolle;5755;VD;97.945 %;6.456809927588288;46.74170136649976;fr;2008-07-01
Lignerolle;1357;00;579;L'Abergement;5741;VD;2.055 %;6.460062156535921;46.76220454706997;fr;2008-07-01
Valeyres-sous-Rances;1358;00;580;Valeyres-sous-Rances;5763;VD;100 %;6.523832027874872;46.75275762218461;fr;2008-07-01
Bavois;1372;00;587;Bavois;5746;VD;95.951 %;6.566280247967776;46.683191405722624;fr;2008-07-01
Bavois;1372;00;587;Orny;5493;VD;4.049 %;6.549562314425194;46.66570856553703;fr;2008-07-01
Chavornay;1373;00;583;Chavornay;5749;VD;100 %;6.570879475194505;46.706049520909325;fr;2008-07-01
Corcelles-sur-Chavornay;1374;00;588;Chavornay;5749;VD;100 %;6.599572865389718;46.703403892239294;fr;2008-07-01
Penthéréaz;1375;00;589;Penthéréaz;5531;VD;100 %;6.603714049898726;46.682572619011545;fr;2008-07-01
Goumoens-la-Ville;1376;00;590;Goumoëns;5541;VD;100 %;6.605147052291965;46.65922046127285;fr;2008-07-01
Eclagnens;1376;02;5844;Goumoëns;5541;VD;100 %;6.5917573458617715;46.65155587939222;fr;2008-07-01
Goumoens-le-Jux;1376;03;5845;Goumoëns;5541;VD;100 %;6.587469606797999;46.66580059777162;fr;2008-07-01
Oulens-sous-Echallens;1377;00;192;Oulens-sous-Echallens;5529;VD;100 %;6.5776592821043405;46.64349749718046;fr;2008-07-01
Yverdon-les-Bains;1400;00;592;Yverdon-les-Bains;5938;VD;100 %;6.640481637057563;46.77805826972882;fr;2008-07-01
Cheseaux-Noréaz;1400;05;5617;Cheseaux-Noréaz;5909;VD;99.555 %;6.6704515164611236;46.78106189143309;fr;2008-07-01
Cheseaux-Noréaz;1400;05;5617;Cuarny;5911;VD;0.445 %;6.673049295304515;46.775196093785276;fr;2008-07-01
Cuarny;1404;00;625;Cuarny;5911;VD;100 %;6.689143471001087;46.77036435923701;fr;2008-07-01
Villars-Epeney;1404;02;5885;Villars-Epeney;5935;VD;100 %;6.696577714492274;46.781927645346684;fr;2008-07-01
Pomy;1405;00;617;Pomy;5926;VD;100 %;6.668149691018521;46.76074273025482;fr;2008-07-01
Cronay;1406;00;618;Cronay;5910;VD;100 %;6.697057631348997;46.75661654185353;fr;2008-07-01
Donneloye;1407;00;619;Donneloye;5913;VD;100 %;6.715724635152528;46.7447990698834;fr;2008-07-01
Gossens;1407;02;5880;Donneloye;5913;VD;100 %;6.701371480392527;46.740784884910944;fr;2008-07-01
Mézery-près-Donneloye;1407;03;5882;Donneloye;5913;VD;100 %;6.727331809536746;46.74879431900856;fr;2008-07-01
Bioley-Magnoux;1407;04;212;Bioley-Magnoux;5903;VD;100 %;6.710967010894307;46.725976472892484;fr;2008-07-01
Prahins;1408;00;620;Donneloye;5913;VD;100 %;6.739959394662217;46.73481203804297;fr;2008-07-01
Chanéaz;1409;00;621;Montanaire;5693;VD;100 %;6.74285796565549;46.72920740602144;fr;2008-07-01
Thierrens;1410;00;219;Montanaire;5693;VD;100 %;6.755260973637835;46.703383587449544;fr;2008-07-01
Correvon;1410;02;5855;Montanaire;5693;VD;100 %;6.737733495669918;46.715844170606395;fr;2008-07-01
Denezy;1410;03;711;Montanaire;5693;VD;100 %;6.784636267713001;46.7211969236916;fr;2008-07-01
Prévondavaux;1410;04;5775;Prévondavaux;2038;FR;100 %;6.794442055747499;46.7281435909105;fr;2008-07-01
St-Cierges;1410;05;238;Montanaire;5693;VD;100 %;6.735021416111853;46.68917275916614;fr;2008-07-01
Valeyres-sous-Ursins;1412;00;622;Valeyres-sous-Ursins;5934;VD;100 %;6.654785854030892;46.74536758127255;fr;2008-07-01
Ursins;1412;02;5884;Ursins;5932;VD;100 %;6.668684074597071;46.735288029911246;fr;2008-07-01
Orzens;1413;00;623;Orzens;5925;VD;100 %;6.682744596274193;46.723525657071455;fr;2008-07-01
Molondin;1415;00;632;Molondin;5921;VD;100 %;6.749366899464408;46.76034542925202;fr;2008-07-01
Démoret;1415;02;5877;Démoret;5912;VD;100 %;6.7566547548947895;46.74718349693226;fr;2008-07-01
Pailly;1416;00;608;Pailly;5530;VD;100 %;6.673879541355457;46.70021206043378;fr;2008-07-01
Essertines-sur-Yverdon;1417;00;607;Essertines-sur-Yverdon;5520;VD;100 %;6.6405922861740105;46.71587036556195;fr;2008-07-01
Epautheyres;1417;02;195;Essertines-sur-Yverdon;5520;VD;100 %;6.642584369411613;46.73860800761206;fr;2008-07-01
Vuarrens;1418;00;609;Vuarrens;5539;VD;100 %;6.6475463545806;46.68766265229353;fr;2008-07-01
Fiez;1420;00;610;Fiez;5556;VD;100 %;6.624322389057884;46.82826682127815;fr;2008-07-01
Fontaines-sur-Grandson;1421;00;611;Fontaines-sur-Grandson;5557;VD;100 %;6.619246007492539;46.83540915227118;fr;2008-07-01
Grandevent;1421;02;5848;Grandevent;5560;VD;100 %;6.606180192399191;46.83941668942902;fr;2008-07-01
Grandson;1422;00;633;Grandson;5561;VD;100 %;6.638543567285571;46.8062376980007;fr;2008-07-01
Villars-Burquin;1423;00;612;Tévenon;5571;VD;100 %;6.628239543742423;46.84750976880837;fr;2008-07-01
Fontanezier;1423;02;630;Tévenon;5571;VD;74.699 %;6.6534566877896735;46.85443285713436;fr;2008-07-01
Fontanezier;1423;02;630;Bonvillars;5551;VD;25.301 %;6.665627498319416;46.860687007722596;fr;2008-07-01
Romairon;1423;03;5850;Tévenon;5571;VD;100 %;6.641605456675423;46.850689440860116;fr;2008-07-01
Vaugondry;1423;04;5851;Tévenon;5571;VD;100 %;6.63682646198171;46.84670681863477;fr;2008-07-01
Champagne;1424;00;627;Champagne;5553;VD;100 %;6.657506658511329;46.832025186505845;fr;2008-07-01
Onnens VD;1425;00;636;Onnens (VD);5565;VD;100 %;6.688595139063281;46.83880967958126;fr;2008-07-01
Concise;1426;00;637;Concise;5554;VD;100 %;6.720665842272019;46.853121236707345;fr;2008-07-01
Corcelles-près-Concise;1426;01;638;Corcelles-près-Concise;5555;VD;100 %;6.708884957972343;46.84581397112078;fr;2008-07-01
Bonvillars;1427;00;626;Bonvillars;5551;VD;100 %;6.670915555690397;46.83846720892633;fr;2008-07-01
Provence;1428;01;6192;Provence;5566;VD;100 %;6.720012576161787;46.89214931483739;fr;2008-07-01
Mutrux;1428;02;5849;Mutrux;5563;VD;100 %;6.726921456434664;46.88274715608883;fr;2008-07-01
Giez;1429;00;614;Giez;5559;VD;100 %;6.616833070010891;46.81232645441306;fr;2008-07-01
Orges;1430;00;615;Orges;5924;VD;100 %;6.587791038853499;46.808551145525676;fr;2008-07-01
Vugelles-La Mothe;1431;00;616;Vugelles-La Mothe;5937;VD;100 %;6.574137098469802;46.82250008453567;fr;2008-07-01
Novalles;1431;02;629;Novalles;5564;VD;100 %;6.596200350262866;46.828764329069124;fr;2008-07-01
Belmont-sur-Yverdon;1432;00;643;Belmont-sur-Yverdon;5902;VD;100 %;6.624183755373336;46.74486503272535;fr;2008-07-01
